"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_4911","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4912","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","GCA-900066575","NA"
"ASV_4913","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4914","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","NA"
"ASV_4915","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","NA","NA"
"ASV_4916","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4917","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Sellimonas","NA"
"ASV_4918","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group","NA"
"ASV_4919","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","GCA-900066575","NA"
"ASV_4920","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4921","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014","NA"
"ASV_4922","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-013","NA"
"ASV_4923","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-008","NA"
"ASV_4924","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-010","NA"
"ASV_4925","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas","NA"
"ASV_4926","Bacteria","Firmicutes","Clostridia","Clostridiales","NA","NA","NA"
"ASV_4927","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","NA","NA"
"ASV_4928","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","NA"
"ASV_4929","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","NA"
"ASV_4930","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","NA"
"ASV_4931","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","NA"
"ASV_4932","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","NA"
"ASV_4933","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","NA"
"ASV_4934","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-008","NA"
"ASV_4935","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA"
"ASV_4936","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","NA"
"ASV_4937","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group","NA"
"ASV_4938","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","NA","NA"
"ASV_4939","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Gordonibacter","NA"
"ASV_4940","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4941","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA"
"ASV_4942","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Adlercreutzia","NA"
"ASV_4943","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","NA"
"ASV_4944","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","NA","NA"
"ASV_4945","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4946","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","NA"
"ASV_4947","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","NA"
"ASV_4948","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group","NA"
"ASV_4949","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella","NA"
"ASV_4950","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005","NA"
"ASV_4951","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4952","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4953","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","NA"
"ASV_4954","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","NA"
"ASV_4955","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4956","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor","NA"
"ASV_4957","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","NA"
"ASV_4958","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Negativibacillus","NA"
"ASV_4959","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","NA"
"ASV_4960","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4961","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","NA"
"ASV_4962","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Phocea","NA"
"ASV_4963","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella","minuta"
"ASV_4964","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","NA"
"ASV_4965","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4966","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","NA"
"ASV_4967","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA"
"ASV_4968","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group","NA"
"ASV_4969","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_2","NA"
"ASV_4970","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005","NA"
"ASV_4971","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA"
"ASV_4972","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005","NA"
"ASV_4973","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","NA"
"ASV_4974","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-009","NA"
"ASV_4975","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","NA"
"ASV_4976","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-001","NA"
"ASV_4977","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","NA"
"ASV_4978","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","NA"
"ASV_4979","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas","NA"
"ASV_4980","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","NA"
"ASV_4981","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","CAG-56","NA"
"ASV_4982","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","NA"
"ASV_4983","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","NA"
"ASV_4984","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Ezakiella","NA"
"ASV_4985","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4986","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Adlercreutzia","NA"
"ASV_4987","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-013","NA"
"ASV_4988","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter","NA"
"ASV_4989","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","NA"
"ASV_4990","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","NA"
"ASV_4991","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","NA"
"ASV_4992","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","NA"
"ASV_4993","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4994","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_FCS020_group","NA"
"ASV_4995","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","NA"
"ASV_4996","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA"
"ASV_4997","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4998","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_4999","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5000","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","NA","NA"
"ASV_5001","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5002","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Gordonibacter","urolithinfaciens"
"ASV_5003","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA"
"ASV_5004","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","parasanguinis"
"ASV_5005","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Parasutterella","NA"
"ASV_5006","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_NK4A214_group","NA"
"ASV_5007","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","thetaiotaomicron"
"ASV_5008","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_1","NA"
"ASV_5009","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Slackia","NA"
"ASV_5010","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","NA"
"ASV_5011","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","NA"
"ASV_5012","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5013","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","NA","NA"
"ASV_5014","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-004","NA"
"ASV_5015","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia/Shigella","coli"
"ASV_5016","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5017","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Candidatus_Stoquefichus","NA"
"ASV_5018","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group","NA"
"ASV_5019","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","NA","NA"
"ASV_5020","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","NA"
"ASV_5021","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","NA"
"ASV_5022","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5023","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Allisonella","NA"
"ASV_5024","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas","NA"
"ASV_5025","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5026","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","NA","NA"
"ASV_5027","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_UCG-001","NA"
"ASV_5028","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-004","NA"
"ASV_5029","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","NA"
"ASV_5030","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae","Neisseria","NA"
"ASV_5031","Bacteria","Bacteroidetes","Bacteroidia","NA","NA","NA","NA"
"ASV_5032","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5033","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","NA"
"ASV_5034","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus","NA"
"ASV_5035","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014","NA"
"ASV_5036","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","NA"
"ASV_5037","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group","NA"
"ASV_5038","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia","NA"
"ASV_5039","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","GCA-900066575","NA"
"ASV_5040","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","NA"
"ASV_5041","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus","NA"
"ASV_5042","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","NA","NA"
"ASV_5043","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014","NA"
"ASV_5044","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_ND3007_group","NA"
"ASV_5045","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014","NA"
"ASV_5046","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5047","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","NA"
"ASV_5048","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","NA"
"ASV_5049","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","NA","NA"
"ASV_5050","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5051","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","NA","NA"
"ASV_5052","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_9","NA"
"ASV_5053","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_UCG-003","NA"
"ASV_5054","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Eggerthia","NA"
"ASV_5055","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","NA"
"ASV_5056","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_9","NA"
"ASV_5057","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-003","NA"
"ASV_5058","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia","NA"
"ASV_5059","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","NA","NA"
"ASV_5060","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","NA","NA"
"ASV_5061","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-008","NA"
"ASV_5062","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","NA"
"ASV_5063","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-001","NA"
"ASV_5064","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","NA"
"ASV_5065","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","NA"
"ASV_5066","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5067","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","NA"
"ASV_5068","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia","NA"
"ASV_5069","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group","NA"
"ASV_5070","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","NA"
"ASV_5071","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014","NA"
"ASV_5072","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5073","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1","NA"
"ASV_5074","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA"
"ASV_5075","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group","NA"
"ASV_5076","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","NA"
"ASV_5077","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5078","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","NA","NA"
"ASV_5079","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","NA"
"ASV_5080","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_FCS020_group","NA"
"ASV_5081","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5082","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia","NA"
"ASV_5083","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA"
"ASV_5084","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_AD3011_group","NA"
"ASV_5085","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","NA"
"ASV_5086","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_FCS020_group","NA"
"ASV_5087","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group","NA"
"ASV_5088","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5089","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","NA","NA"
"ASV_5090","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","NA","NA"
"ASV_5091","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","NA"
"ASV_5092","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus_Soleaferrea","NA"
"ASV_5093","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-004","NA"
"ASV_5094","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","NA"
"ASV_5095","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","CAG-56","NA"
"ASV_5096","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","NA"
"ASV_5097","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","NA"
